Customer ID,Subscription,Sales Rep,Date Sold,Initial Service Date,Status,APay,Contract,Initial Service Price,Recurring,Services,Contract Value,Service Plan
20364,X Quarterly Pest,Jackson Buettner,06/08/23 11:09 AM,6/17/23,Serviced,No,18,149.00,149.00,4,596.00,No
20451,Pest - Tri-Annual Pest Control,Ben Eastlund,06/08/23 11:06 AM,6/9/23,Serviced,CC,12,129.00,129.00,5,516.00,No
20452,Pest - Quarterly Pest Control,Iver Stenberg,06/08/23 10:38 AM,6/9/23,Serviced,CC,12,300.00,129.00,4,516.00,No
20446,Pest - Tri-Annual Pest Control,Iver Stenberg,06/08/23 10:10 AM,6/9/23,Serviced,CC,12,139.00,139.00,3,556.00,No
20416,Pest - Tri-Annual Pest Control,Jackson Buettner,06/08/23 09:37 AM,6/12/23,Serviced,CC,12,119.00,119.00,5,476.00,No
20431,Pest - Tri-Annual Pest Control,Jackson Buettner,06/07/23 05:55 PM,6/9/23,Serviced,CC,12,99.00,99.00,5,297.00,No
20429,Pest - Bi-Annual,Josh Riley,06/07/23 05:42 PM,6/9/23,Serviced,CC,12,119.00,120.00,4,239.00,No
20428,X Quarterly Pest,Iver Stenberg,06/07/23 05:24 PM,6/27/23,Canceled,CC,18,109.00,109.00,3,436.00,No
20425,Pest - Tri-Annual Pest Control,Ben Eastlund,06/07/23 05:18 PM,6/7/23,Serviced,CC,12,139.00,129.00,5,397.00,No
20420,Pest - Quarterly Pest Control,Reed Harrington,06/07/23 04:24 PM,6/9/23,Serviced,CC,12,300.00,129.00,4,516.00,No
19902,WL - Foundation Exclusion,Chandler Husbye,06/07/23 04:16 PM,6/14/23,Canceled,CC,12,250.00,0.00,0,250.00,No
20417,Mosquito - Monthly,Ben Eastlund,06/07/23 04:08 PM,6/9/23,Serviced,No,12,89.00,89.00,6,445.00,No
20398,Pest - Quarterly Pest Control,Iver Stenberg,06/07/23 01:12 PM,6/8/23,Serviced,CC,12,300.00,139.00,4,556.00,No
20397,X Quarterly Pest,Iver Stenberg,06/07/23 12:59 PM,6/8/23,Serviced,CC,18,119.00,119.00,3,476.00,No
20396,Pest - Tri-Annual Pest Control,Ben Eastlund,06/07/23 12:12 PM,6/9/23,Serviced,CC,12,129.00,129.00,5,387.00,No
20390,X Quarterly Pest,Jackson Buettner,06/07/23 10:51 AM,6/9/23,Serviced,CC,18,99.00,129.00,4,486.00,No
20380,X Quarterly Pest,Josh Riley,06/07/23 10:17 AM,6/9/23,Serviced,CC,18,100.00,120.00,4,460.00,No
20382,X Quarterly Pest,Iver Stenberg,06/07/23 10:11 AM,6/7/23,Serviced,CC,18,139.00,139.00,3,556.00,No
20378,Pest - Quarterly Pest Control,David Mosse,06/07/23 09:58 AM,6/8/23,Serviced,CC,12,300.00,150.00,4,600.00,No
20371,Pest - Quarterly Pest Control,Iver Stenberg,06/07/23 09:38 AM,6/8/23,Serviced,CC,12,300.00,129.00,4,516.00,No
20370,Pest - Tri-Annual Pest Control,Ben Eastlund,06/07/23 09:37 AM,6/7/23,Serviced,CC,12,129.00,129.00,5,387.00,No
20371,Mosquito - Monthly,Iver Stenberg,06/07/23 09:35 AM,6/8/23,Serviced,CC,12,89.00,89.00,4,445.00,No
20366,Pest - Tri-Annual Pest Control,Ben Eastlund,06/07/23 09:17 AM,6/14/23,Serviced,CC,12,129.00,129.00,5,387.00,No
20361,Pest - Tri-Annual Pest Control,Jordan Miller,06/07/23 08:06 AM,6/8/23,Serviced,CC,12,129.00,129.00,5,387.00,No
20353,X Quarterly Pest,Iver Stenberg,06/06/23 08:45 PM,6/8/23,Pending,CC,18,149.00,149.00,0,149.00,No
20322,Mosquito - Monthly,Andrew Eastlund,06/06/23 06:05 PM,6/8/23,Serviced,CC,12,79.00,79.00,7,395.00,No
20346,X Quarterly Pest,Andrew Eastlund,06/06/23 05:29 PM,6/12/23,Serviced,CC,18,109.00,109.00,4,436.00,No
20343,Mosquito - Monthly,Ben Eastlund,06/06/23 05:11 PM,6/8/23,Serviced,CC,12,79.00,79.00,6,395.00,No
20342,Mosquito - Monthly,James Bruce,06/06/23 05:08 PM,6/14/23,Serviced,CC,12,39.00,68.00,6,311.00,No
20341,Pest - Quarterly Pest Control,David Mosse,06/06/23 04:56 PM,6/12/23,Serviced,CC,12,300.00,129.00,4,516.00,No
20300,X Quarterly Pest,Reed Harrington,06/06/23 04:43 PM,6/9/23,Canceled,CC,18,129.00,129.00,2,387.00,No
20335,Pest - Quarterly Pest Control,Iver Stenberg,06/06/23 04:24 PM,6/8/23,Serviced,CC,12,300.00,129.00,4,516.00,No
20332,X Quarterly Pest,Jackson Buettner,06/06/23 04:10 PM,6/9/23,Canceled,No,18,149.00,149.00,4,596.00,No
20331,Pest - Quarterly Pest Control,David Mosse,06/06/23 04:05 PM,6/9/23,Serviced,CC,12,300.00,129.00,4,516.00,No
20329,Pest - Tri-Annual Pest Control,Jordan Miller,06/06/23 03:53 PM,6/7/23,Serviced,CC,12,129.00,129.00,5,516.00,No
20325,Pest - Quarterly Pest Control,Iver Stenberg,06/06/23 03:31 PM,6/7/23,Serviced,CC,12,300.00,129.00,4,506.00,No
20326,X Quarterly Pest,Andrew Eastlund,06/06/23 03:25 PM,6/7/23,Serviced,CC,18,129.00,129.00,4,516.00,No
20322,Pest - Quarterly Pest Control,Andrew Eastlund,06/06/23 02:49 PM,6/8/23,Serviced,CC,12,300.00,129.00,4,516.00,No
20321,Pest - Quarterly Pest Control,Reed Harrington,06/06/23 02:43 PM,6/9/23,Serviced,CC,12,300.00,129.00,4,516.00,No
20320,Pest - Tri-Annual Pest Control,Jordan Miller,06/06/23 02:42 PM,6/8/23,Serviced,CC,12,129.00,129.00,5,387.00,No
20319,Mosquito - Monthly,Andrew Eastlund,06/06/23 02:38 PM,6/8/23,Serviced,CC,12,79.00,79.00,6,395.00,No
20318,X Quarterly Pest,Iver Stenberg,06/06/23 02:35 PM,6/23/23,Canceled,CC,18,149.00,149.00,4,596.00,No
20318,X Quarterly Pest,Iver Stenberg,06/06/23 02:31 PM,6/8/23,Pending,CC,18,149.00,149.00,4,596.00,No
20316,Mosquito - Monthly,Andrew Eastlund,06/06/23 02:29 PM,6/8/23,Serviced,CC,12,79.00,79.00,6,395.00,No
20314,X Quarterly Pest,Josh Riley,06/06/23 02:13 PM,6/7/23,Canceled,CC,18,150.00,150.00,4,600.00,No
20289,Pest - Quarterly Pest Control,Iver Stenberg,06/06/23 01:15 PM,6/7/23,Serviced,CC,12,300.00,149.00,4,596.00,No
20303,Mosquito - Monthly,Ben Eastlund,06/06/23 12:40 PM,6/8/23,Serviced,No,12,79.00,79.00,6,395.00,No
20303,Pest - Tri-Annual Pest Control,Ben Eastlund,06/06/23 12:40 PM,6/8/23,Canceled,No,12,129.00,129.00,5,516.00,No
20032,X Quarterly Pest,Iver Stenberg,06/06/23 12:39 PM,6/8/23,Serviced,CC,12,129.00,129.00,4,516.00,No
20302,Pest - Quarterly Pest Control,Reed Harrington,06/06/23 12:35 PM,6/8/23,Serviced,No,12,300.00,129.00,4,516.00,No
20297,X Quarterly Pest,Iver Stenberg,06/06/23 11:51 AM,6/7/23,Serviced,CC,18,129.00,129.00,3,258.00,No
20290,Pest - Tri-Annual Pest Control,Jordan Miller,06/06/23 11:13 AM,6/19/23,Serviced,CC,12,129.00,129.00,5,516.00,No
20292,Mosquito - Monthly,Jordan Miller,06/06/23 11:13 AM,6/7/23,Canceled,CC,12,79.00,79.00,6,395.00,No
20289,Mosquito - Monthly,Iver Stenberg,06/06/23 10:53 AM,6/7/23,Serviced,CC,12,75.00,75.00,4,375.00,No
20254,Pest - Tri-Annual Pest Control,Ben Eastlund,06/06/23 10:52 AM,6/8/23,Serviced,CC,12,139.00,139.00,5,417.00,No
20272,X Quarterly Pest,Josh Riley,06/06/23 10:27 AM,6/9/23,Serviced,No,18,150.00,150.00,4,600.00,No
20281,X Quarterly Pest,David Mosse,06/06/23 10:26 AM,6/7/23,Serviced,No,18,129.00,129.00,4,516.00,No
20274,X Quarterly Pest,David Mosse,06/06/23 09:51 AM,6/9/23,Serviced,CC,18,175.00,175.00,4,700.00,No
20271,Pest - Tri-Annual Pest Control,Ben Eastlund,06/06/23 09:33 AM,6/8/23,Serviced,CC,12,129.00,129.00,5,516.00,No
20266,Pest - Tri-Annual Pest Control,Jordan Miller,06/06/23 07:08 AM,6/7/23,Serviced,CC,12,129.00,129.00,5,387.00,No
20261,X Quarterly Pest,Josh Riley,06/05/23 06:12 PM,6/7/23,Serviced,CC,18,150.00,150.00,4,600.00,No
20259,Pest - Tri-Annual Pest Control,Chandler Husbye,06/05/23 05:32 PM,6/5/23,Serviced,CC,12,150.00,150.00,5,450.00,No
20253,Pest - Tri-Annual Pest Control,Jordan Miller,06/05/23 04:56 PM,6/8/23,Serviced,CC,12,129.00,129.00,5,387.00,No
20249,Mosquito - Monthly,Iver Stenberg,06/05/23 04:32 PM,6/6/23,Serviced,CC,12,99.00,99.00,4,495.00,No
20249,Pest - Quarterly Pest Control,Iver Stenberg,06/05/23 04:31 PM,6/6/23,Serviced,CC,12,300.00,43.00,4,602.00,No
20242,Pest - Tri-Annual Pest Control,Ben Eastlund,06/05/23 04:27 PM,6/7/23,Serviced,CC,12,129.00,129.00,5,387.00,No
20243,Pest - Tri-Annual Pest Control,Jordan Miller,06/05/23 03:47 PM,6/12/23,Serviced,No,12,129.00,129.00,5,516.00,No
20239,Mosquito - Monthly,Andrew Eastlund,06/05/23 02:59 PM,6/19/23,Canceled,No,12,109.00,109.00,6,545.00,No
20237,Pest - Tri-Annual Pest Control,Jordan Miller,06/05/23 02:33 PM,6/14/23,Serviced,CC,12,129.00,129.00,5,387.00,No
20228,Pest - Quarterly Pest Control,Ben Eastlund,06/05/23 01:21 PM,6/7/23,Serviced,CC,12,139.00,45.00,4,634.00,No
20228,Mosquito - Monthly,Ben Eastlund,06/05/23 01:21 PM,6/7/23,Serviced,CC,12,89.00,89.00,6,445.00,No
20219,Mosquito - Monthly,Ben Eastlund,06/05/23 12:39 PM,6/7/23,Serviced,CC,12,99.00,99.00,6,495.00,No
20219,Pest - Quarterly Pest Control,Ben Eastlund,06/05/23 12:37 PM,6/7/23,Serviced,CC,12,149.00,50.00,4,699.00,No
20216,Pest - Quarterly Pest Control,Ben Eastlund,06/05/23 11:39 AM,6/7/23,Serviced,CC,12,300.00,139.00,4,556.00,No
20213,X Quarterly Pest,Iver Stenberg,06/05/23 11:34 AM,6/7/23,Serviced,CC,18,149.00,149.00,4,596.00,No
20212,Pest - Quarterly Pest Control,Josh Riley,06/05/23 11:24 AM,6/7/23,Serviced,CC,12,300.00,130.00,4,520.00,No
20209,Pest - Tri-Annual Pest Control,Jordan Miller,06/05/23 11:08 AM,6/7/23,Serviced,No,12,129.00,129.00,5,516.00,No
18508,Mosquito - Monthly,Chandler Husbye,06/05/23 10:14 AM,6/6/23,Serviced,CC,12,89.00,89.00,7,445.00,No
20180,Mosquito - Monthly,David Mosse,06/04/23 03:33 PM,6/8/23,Serviced,CC,12,40.00,89.99,5,309.97,No
20175,X Quarterly Pest,David Mosse,06/03/23 12:30 PM,6/7/23,Serviced,CC,18,140.00,140.00,4,560.00,No
20174,X Quarterly Pest,Iver Stenberg,06/03/23 12:25 PM,6/6/23,Serviced,CC,18,119.00,119.00,4,476.00,No
20173,Pest - Quarterly Pest Control,Jackson Buettner,06/03/23 12:09 PM,6/5/23,Serviced,CC,12,300.00,129.00,4,516.00,No
20172,Pest - Tri-Annual Pest Control,James Bruce,06/03/23 11:08 AM,6/5/23,Pending,CC,12,99.00,119.00,5,337.00,No
20171,Mosquito - Monthly,Ben Eastlund,06/03/23 10:42 AM,6/9/23,Serviced,CC,12,79.00,79.00,6,395.00,No
20170,Pest - Quarterly Pest Control,David Mosse,06/03/23 10:26 AM,6/14/23,Serviced,CC,12,300.00,140.00,4,560.00,No
20168,Pest - Tri-Annual Pest Control,Jackson Buettner,06/03/23 10:10 AM,6/5/23,Serviced,No,12,129.00,129.00,5,516.00,No
20167,Mosquito - Monthly,Iver Stenberg,06/03/23 09:59 AM,6/19/23,Canceled,CC,12,79.00,79.00,6,395.00,No
20158,Mosquito - Monthly,Aaron J,06/02/23 08:10 PM,6/6/23,Canceled,No,12,79.00,79.00,5,316.00,No
20158,X Quarterly Pest,Aaron J,06/02/23 07:08 PM,6/6/23,Canceled,No,18,129.00,129.00,4,516.00,No
20163,Pest - Tri-Annual Pest Control,Evan  J,06/02/23 06:39 PM,6/5/23,Serviced,CC,12,99.00,119.00,5,337.00,No
20159,Pest - Tri-Annual Pest Control,Evan  J,06/02/23 06:39 PM,6/5/23,Serviced,CC,12,99.00,119.00,5,337.00,No
20141,Mosquito - Monthly,Andrew Eastlund,06/02/23 05:17 PM,6/6/23,Serviced,CC,12,79.00,79.00,4,395.00,No
20156,Pest - Tri-Annual Pest Control,Ben Eastlund,06/02/23 04:48 PM,6/6/23,Serviced,CC,12,149.00,149.00,5,447.00,No
20151,X Quarterly Pest,Jackson Buettner,06/02/23 04:20 PM,6/3/23,Serviced,No,18,129.00,129.00,4,516.00,No
20155,Mosquito - Monthly,Ben Eastlund,06/02/23 04:18 PM,6/6/23,Serviced,No,12,69.00,69.00,6,345.00,No
20152,X Quarterly Pest,Jalen D,06/02/23 03:32 PM,6/27/23,Pending,CC,18,140.00,140.00,4,560.00,No
20143,Pest - Quarterly Pest Control,Andrew Eastlund,06/02/23 01:31 PM,6/6/23,Serviced,CC,12,300.00,149.00,4,596.00,No
19863,Pest - Tri-Annual Pest Control,Iver Stenberg,06/02/23 01:21 PM,6/2/23,Serviced,CC,12,129.00,129.00,5,516.00,No
20129,Pest - Quarterly Pest Control,Ben Eastlund,06/02/23 01:12 PM,6/5/23,Serviced,CC,12,300.00,159.00,4,636.00,No
20141,X Quarterly Pest,Andrew Eastlund,06/02/23 12:53 PM,6/6/23,Serviced,CC,18,109.00,109.00,4,436.00,No
20142,Mosquito - Monthly,Iver Stenberg,06/02/23 12:51 PM,6/6/23,Serviced,CC,12,79.00,79.00,4,395.00,No
20026,Mosquito - Monthly,Iver Stenberg,06/02/23 12:04 PM,6/2/23,Serviced,CC,12,69.00,89.00,6,336.00,No
20109,Mosquito - Monthly,Iver Stenberg,06/02/23 11:46 AM,6/5/23,Pending,CC,12,79.00,79.00,6,395.00,No
20133,Pest - Quarterly Pest Control,Andrew Eastlund,06/02/23 11:28 AM,6/9/23,Serviced,CC,12,300.00,139.00,4,556.00,No
20126,Pest - Quarterly Pest Control,Ben Eastlund,06/02/23 10:50 AM,6/5/23,Serviced,CC,12,300.00,149.00,4,596.00,No
20123,Mosquito - Monthly,Andrew Eastlund,06/02/23 10:41 AM,6/9/23,Serviced,CC,12,89.00,89.00,6,445.00,No
20122,Pest - Tri-Annual Pest Control,Iver Stenberg,06/02/23 10:37 AM,6/2/23,Serviced,CC,12,109.00,129.00,3,496.00,No
20109,Pest - Tri-Annual Pest Control,Iver Stenberg,06/02/23 07:24 AM,6/5/23,Pending,CC,12,129.00,129.00,5,387.00,No
20102,Pest - Quarterly Pest Control,Andrew Eastlund,06/01/23 05:36 PM,6/5/23,Serviced,CC,12,300.00,129.00,4,516.00,No
20103,X Quarterly Pest,Andrew Eastlund,06/01/23 05:36 PM,6/5/23,Canceled,CC,18,129.00,129.00,4,516.00,No
20100,X Quarterly Pest,Steve Macherey,06/01/23 04:13 PM,6/5/23,Serviced,CC,18,119.00,119.00,4,476.00,No
20099,X Quarterly Pest,Iver Stenberg,06/01/23 03:58 PM,6/6/23,Serviced,CC,18,119.00,119.00,4,476.00,No
20098,Pest - Quarterly Pest Control,Jackson Buettner,06/01/23 03:55 PM,6/16/23,Serviced,CC,12,300.00,129.00,4,516.00,No
20086,Mosquito - Monthly,David Mosse,06/01/23 12:14 PM,6/3/23,Serviced,CC,12,89.99,89.99,6,449.95,No
20083,Pest - Quarterly Pest Control,Iver Stenberg,06/01/23 11:47 AM,6/5/23,Serviced,CC,12,300.00,63.00,4,892.00,No
20082,X Quarterly Pest,David Mosse,06/01/23 11:47 AM,6/2/23,Serviced,CC,18,129.00,129.00,4,516.00,No
20074,X Quarterly Pest,Andrew Eastlund,06/01/23 11:12 AM,6/5/23,Serviced,CC,18,129.00,129.00,4,516.00,No
19827,X Quarterly Pest,Steve Macherey,06/01/23 10:42 AM,6/5/23,Serviced,CC,18,129.00,129.00,4,516.00,No
20040,X Quarterly Pest,David Mosse,06/01/23 09:34 AM,6/1/23,Serviced,CC,18,129.00,129.00,4,516.00,No
20060,Mosquito - Monthly,James Bruce,06/01/23 09:06 AM,6/6/23,Serviced,CC,12,99.00,99.00,6,495.00,No
19733,Mosquito - Monthly,Devon E,06/01/23 08:31 AM,6/26/23,Canceled,CC,12,79.00,79.00,5,395.00,No
20046,Mosquito - Monthly,Iver Stenberg,05/31/23 08:12 PM,6/3/23,Serviced,CC,12,69.00,69.00,7,345.00,No
20047,Mosquito - Monthly,Jackson Buettner,05/31/23 08:07 PM,6/20/23,Serviced,No,12,79.00,79.00,7,395.00,No
20047,X Quarterly Pest,Jackson Buettner,05/31/23 05:58 PM,6/20/23,Serviced,No,12,129.00,43.00,4,387.00,No
20046,Pest - Tri-Annual Pest Control,Iver Stenberg,05/31/23 05:57 PM,6/3/23,Serviced,CC,12,149.00,149.00,5,447.00,No
20045,X Quarterly Pest,David Mosse,05/31/23 04:50 PM,6/3/23,Serviced,No,18,129.00,129.00,4,516.00,No
20028,Mosquito - Monthly,David Mosse,05/31/23 03:50 PM,5/31/23,Serviced,CC,12,89.00,89.00,7,534.00,No
20040,Mosquito - Monthly,David Mosse,05/31/23 03:02 PM,6/1/23,Serviced,CC,12,89.00,89.00,5,445.00,No
20029,Pest - Tri-Annual Pest Control,Andrew Eastlund,05/31/23 01:39 PM,6/2/23,Serviced,No,12,99.00,129.00,5,357.00,No
19967,Mosquito - Monthly,Reed Harrington,05/31/23 01:08 PM,6/2/23,Serviced,CC,12,45.00,89.00,7,490.00,No
20019,Mosquito - Monthly,Iver Stenberg,05/31/23 12:39 PM,6/2/23,Serviced,CC,12,79.00,79.00,7,395.00,No
20028,X Quarterly Pest,David Mosse,05/31/23 12:19 PM,5/31/23,Serviced,CC,18,179.00,179.00,4,716.00,No
20032,Mosquito - Monthly,Iver Stenberg,05/31/23 12:01 PM,6/2/23,Serviced,CC,12,79.00,79.00,3,237.00,No
20026,Pest - Quarterly Pest Control,Iver Stenberg,05/31/23 11:23 AM,6/2/23,Serviced,CC,12,300.00,129.00,4,516.00,No
20022,X Quarterly Pest,Iver Stenberg,05/31/23 10:50 AM,6/2/23,Serviced,CC,18,129.00,129.00,4,516.00,No
20019,Pest - Quarterly Pest Control,Iver Stenberg,05/31/23 10:34 AM,6/2/23,Serviced,CC,12,300.00,129.00,4,516.00,No
20018,P One Time Pest Control,Henry L,05/31/23 10:26 AM,6/1/23,Serviced,No,12,129.00,0.00,1,129.00,No
20004,Pest - Quarterly Pest Control,Andrew Eastlund,05/31/23 10:22 AM,5/31/23,Serviced,CC,12,300.00,129.00,4,516.00,No
20017,Pest - Tri-Annual Pest Control,Iver Stenberg,05/31/23 10:17 AM,6/2/23,Serviced,CC,12,129.00,129.00,5,387.00,No
20012,X Quarterly Pest,Iver Stenberg,05/31/23 09:30 AM,6/2/23,Serviced,CC,18,119.00,40.00,3,559.00,No
20005,X Quarterly Pest,Andrew Eastlund,05/31/23 08:23 AM,5/31/23,Serviced,CC,18,129.00,129.00,4,516.00,No
19985,Mosquito - Monthly,Jordan Miller,05/30/23 05:30 PM,6/2/23,Serviced,CC,12,89.00,89.00,6,445.00,No
19983,X Quarterly Pest,Reed Harrington,05/30/23 04:57 PM,6/2/23,Serviced,CC,18,129.00,129.00,5,387.00,No
19967,Pest - Quarterly Pest Control,Reed Harrington,05/30/23 04:54 PM,6/2/23,Serviced,CC,12,300.00,129.00,4,516.00,No
19925,Pest - Tri-Annual Pest Control,Jordan Miller,05/30/23 04:53 PM,6/2/23,Serviced,CC,12,99.00,99.00,5,396.00,No
19982,X Quarterly Pest,Jordan Miller,05/30/23 04:38 PM,6/2/23,Pending,CC,18,129.00,43.00,4,602.00,No
19981,Pest - Tri-Annual Pest Control,Jordan Miller,05/30/23 04:24 PM,5/31/23,Serviced,CC,12,99.00,99.00,5,396.00,No
19977,Pest - Tri-Annual Pest Control,Ben Eastlund,05/30/23 04:12 PM,5/31/23,Serviced,CC,12,129.00,129.00,5,387.00,No
19973,Pest - Tri-Annual Pest Control,Ben Eastlund,05/30/23 03:52 PM,5/31/23,Serviced,CC,12,139.00,139.00,5,417.00,No
19971,Pest - Quarterly Pest Control,Andrew Eastlund,05/30/23 03:32 PM,5/31/23,Serviced,CC,12,300.00,129.00,4,516.00,No
19968,Mosquito - Monthly,Andrew Eastlund,05/30/23 03:02 PM,5/31/23,Serviced,CC,12,89.00,89.00,6,534.00,No
19962,Mosquito - Monthly,Heidi Alexander,05/30/23 01:13 PM,6/6/23,Serviced,CC,12,89.00,89.00,0,89.00,No
19963,X Quarterly Pest,James Bruce,05/30/23 01:11 PM,6/6/23,Serviced,CC,18,129.00,129.00,4,516.00,No
19957,X Quarterly Pest,Andrew Eastlund,05/30/23 01:02 PM,5/31/23,Serviced,CC,18,129.00,129.00,4,516.00,No
19950,Mosquito - Monthly,James Bruce,05/30/23 12:32 PM,6/6/23,Serviced,CC,12,39.00,79.00,7,434.00,No
19950,Pest - Quarterly Pest Control,James Bruce,05/30/23 12:32 PM,6/6/23,Serviced,CC,12,300.00,129.00,4,462.00,No
19948,Pest - Quarterly Pest Control,Ben Eastlund,05/30/23 12:13 PM,5/31/23,Serviced,CC,12,300.00,139.00,4,556.00,No
19945,Pest - Quarterly Pest Control,Jackson Buettner,05/30/23 11:41 AM,5/31/23,Serviced,CC,12,300.00,43.00,4,602.00,No
19943,X Quarterly Pest,Paul B,05/30/23 10:54 AM,6/2/23,Canceled,No,18,139.00,139.00,4,556.00,No
18411,Mosquito - Monthly,Iver Stenberg,05/29/23 08:59 PM,5/30/23,Serviced,CC,12,45.00,79.00,6,361.00,No
19769,Mosquito - Monthly,James Bruce,05/27/23 04:22 PM,6/5/23,Serviced,CC,12,44.50,89.00,7,400.50,No
19800,Mosquito - Monthly,Devon E,05/27/23 12:17 PM,5/30/23,Serviced,CC,12,40.00,79.00,7,435.00,No
19767,Fertilization,Paul B,05/27/23 12:14 PM,6/8/23,Serviced,CC,12,N/A,N/A,5,325.00,Yes
19918,Pest - Quarterly Pest Control,Paul B,05/27/23 10:41 AM,5/30/23,Serviced,CC,12,300.00,139.00,4,556.00,No
19839,Mosquito - Monthly,Iver Stenberg,05/27/23 10:00 AM,5/30/23,Serviced,CC,12,79.00,79.00,7,474.00,No
19907,Mosquito - Monthly,Iver Stenberg,05/27/23 07:50 AM,5/30/23,Serviced,CC,12,79.00,79.00,6,474.00,No
19906,Mosquito - Monthly,Cody Damitz,05/27/23 01:32 AM,5/24/23,Canceled,CC,12,0.00,0.00,6,0.00,No
19889,Pest - Quarterly Pest Control,Ben Eastlund,05/26/23 05:50 PM,5/30/23,Serviced,CC,12,300.00,129.00,4,516.00,No
19901,Mosquito - Monthly,Iver Stenberg,05/26/23 04:17 PM,5/30/23,Serviced,CC,12,69.00,69.00,4,345.00,No
19897,X Quarterly Pest,Jordan Miller,05/26/23 02:57 PM,6/20/23,Serviced,CC,18,129.00,43.00,4,602.00,No
19895,X Quarterly Pest,Devon E,05/26/23 02:46 PM,5/30/23,Serviced,No,18,129.00,43.00,4,602.00,No
19892,X Quarterly Pest,Ben Eastlund,05/26/23 02:20 PM,5/30/23,Serviced,No,18,129.00,43.00,4,602.00,No
19890,Pest - Quarterly Pest Control,Iver Stenberg,05/26/23 01:24 PM,5/30/23,Serviced,CC,12,300.00,149.00,4,596.00,No
19889,Mosquito - Monthly,Ben Eastlund,05/26/23 12:31 PM,5/30/23,Serviced,CC,12,10.00,89.00,6,455.00,No
19887,Pest - Tri-Annual Pest Control,Iver Stenberg,05/26/23 11:53 AM,5/31/23,Serviced,CC,12,129.00,129.00,5,387.00,No
19885,Pest - Quarterly Pest Control,Devon E,05/26/23 11:38 AM,5/26/23,Serviced,CC,12,300.00,43.00,4,602.00,No
19884,X Quarterly Pest,Paul B,05/26/23 11:37 AM,5/30/23,Canceled,CC,18,119.00,40.00,4,559.00,No
19882,X Quarterly Pest,Ben Eastlund,05/26/23 11:22 AM,5/30/23,Serviced,CC,18,129.00,129.00,4,516.00,No
19879,Pest - Quarterly Pest Control,Iver Stenberg,05/26/23 10:51 AM,5/30/23,Serviced,CC,12,300.00,129.00,4,516.00,No
19878,Pest - Quarterly Pest Control,Ben Eastlund,05/26/23 10:34 AM,5/30/23,Serviced,CC,12,300.00,139.00,4,556.00,No
19874,Mosquito - Monthly,Ben Eastlund,05/26/23 09:08 AM,6/2/23,Serviced,CC,12,89.00,89.00,7,534.00,No
19738,Mosquito - Monthly,Ben Eastlund,05/25/23 08:49 PM,5/26/23,Serviced,CC,12,89.00,89.00,7,534.00,No
18715,Mosquito - Monthly,James Bruce,05/25/23 07:10 PM,5/30/23,Serviced,CC,12,40.00,79.00,6,435.00,No
19769,Pest - Tri-Annual Pest Control,Iver Stenberg,05/25/23 06:06 PM,6/5/23,Serviced,CC,12,149.00,149.00,5,447.00,No
19865,Pest - Tri-Annual Pest Control,Ben Eastlund,05/25/23 05:22 PM,5/30/23,Serviced,CC,12,119.00,119.00,5,357.00,No
19864,X Quarterly Pest,Devon E,05/25/23 05:17 PM,5/26/23,Canceled,No,18,129.00,43.00,4,602.00,No
19863,Mosquito - Monthly,Iver Stenberg,05/25/23 04:52 PM,6/2/23,Serviced,CC,12,79.00,79.00,8,474.00,No
18493,Mosquito - Monthly,Devon E,05/25/23 04:48 PM,5/26/23,Serviced,CC,12,79.00,79.00,5,395.00,No
19861,Pest - Eave & Overhang Treatment,Cody Damitz,05/25/23 04:45 PM,5/27/23,Serviced,CC,18,110.00,109.00,4,437.00,No
19857,Pest - Quarterly Pest Control,Ben Eastlund,05/25/23 04:44 PM,5/30/23,Serviced,No,12,300.00,129.00,4,516.00,No
19855,Mosquito - Monthly,Cody Damitz,05/25/23 04:29 PM,5/26/23,Serviced,No,12,110.00,110.00,6,660.00,No
19855,X Quarterly Pest,Cody Damitz,05/25/23 04:28 PM,5/26/23,Serviced,No,18,165.00,165.00,4,660.00,No
19857,Mosquito - Monthly,Ben Eastlund,05/25/23 04:22 PM,5/30/23,Serviced,No,12,89.00,89.00,7,534.00,No
19858,X Quarterly Pest,Iver Stenberg,05/25/23 04:21 PM,5/27/23,Serviced,CC,18,149.00,149.00,4,596.00,No
19853,Mosquito - Monthly,Andrew Eastlund,05/25/23 03:46 PM,5/26/23,Serviced,CC,12,89.00,89.00,6,534.00,No
19848,Mosquito - Monthly,Devon E,05/25/23 03:31 PM,5/26/23,Canceled,No,12,79.00,79.00,5,395.00,No
19848,X Quarterly Pest,Devon E,05/25/23 03:30 PM,5/26/23,Serviced,No,18,129.00,43.00,4,602.00,No
19839,Pest - Quarterly Pest Control,Cody Damitz,05/25/23 01:35 PM,5/27/23,Serviced,CC,12,300.00,129.00,4,516.00,No
19837,Pest - Quarterly Pest Control,Jordan Miller,05/25/23 12:47 PM,5/30/23,Serviced,CC,12,300.00,43.00,4,602.00,No
19836,X Quarterly Pest,Paul B,05/25/23 12:37 PM,5/26/23,Serviced,No,18,129.00,129.00,4,516.00,No
19834,X Quarterly Pest,Devon E,05/25/23 12:29 PM,5/26/23,Serviced,No,18,129.00,43.00,4,602.00,No
20999,Mosquito - Monthly,Devon E,05/25/23 11:51 AM,5/26/23,Canceled,CC,12,79.00,79.00,5,395.00,No
